stock,date,price,earnings_date,fiscal_date_ending,sector,sub_sector,market_cap_log,beta,daily_ret,drift_30d,drift_60d,vol_10d,vol_30d,vol_ratio_10_to_30,mom_5d,mom_20d,days_to_earnings,is_earnings_day,is_earnings_week,is_earnings_window,reaction_1d,reaction_3d,reaction_5d,is_up,is_down,is_nochange,reaction_std
AAPL,2025-12-02,286.19,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.010914871070293097,0.00394743272772143,0.0028901328737348316,0.011523067150841018,0.011840456592001244,0.9731944930759987,0.04214191006007506,0.04794102693405189,,0,0,0,,,,0,0,0,
AAPL,2025-12-03,284.15,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.007128131660784853,0.002996637059023281,0.0031979044013218196,0.008638120506423805,0.009874187543462259,0.8748183552724943,0.03673942137494435,0.0637380964731119,,0,0,0,,,,0,0,0,
AAPL,2025-12-04,280.7,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.012141474573288735,0.00269166435631788,0.0033264257874921726,0.00950824758385662,0.010045168215009977,0.946549363867191,0.025805838858839025,0.0529303513575774,,0,0,0,,,,0,0,0,
AAPL,2025-12-05,278.78,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.006840042750267283,0.002834956300651507,0.0036617252280546613,0.011139174547305614,0.009790271860338533,1.1377799009271268,0.011570274672956904,0.04041856127547583,,0,0,0,,,,0,0,0,
AAPL,2025-12-08,277.89,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.003192481526651747,0.0024612142423802606,0.00330961877896571,0.010921013250647899,0.0099423947821718,1.0984288483727187,4.6391173275095454e-05,0.03494817870141509,,0,0,0,,,,0,0,0,
AAPL,2025-12-09,277.18,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.0025549677930115644,0.0019387414845036736,0.002963695310608324,0.00975969235061026,0.009808599304969664,0.9950138696832458,-0.01838725944069952,0.03657461699534892,,0,0,0,,,,0,0,0,
AAPL,2025-12-10,278.78,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.005772422252687592,0.0010938670919714382,0.0027338465964550974,0.008508692410251232,0.009009576008596736,0.9444054195372155,-0.03185709830400418,0.029475379824009384,,0,0,0,,,,0,0,0,
AAPL,2025-12-11,278.03,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.0026902934213358654,0.0012627205356361007,0.0027279553379852385,0.008615957067022733,0.00904945238073534,0.9520970667092032,-0.018956544390531738,0.013646644076474312,,0,0,0,,,,0,0,0,
AAPL,2025-12-12,278.28,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.0008991835413445504,0.0010863030721492454,0.0026243306351865225,0.008661728147831947,0.009073993536183333,0.9545662682359821,-0.009505363238578868,0.017423198974847676,,0,0,0,,,,0,0,0,
AAPL,2025-12-15,274.11,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.014984907287623805,0.0009061658580966044,0.002716726124157211,0.008525977368595453,0.009020336940014029,0.9451949993990129,-0.001766136946967034,0.0202238707964425,,0,0,0,,,,0,0,0,
AAPL,2025-12-16,274.61,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.001824085221261429,0.0005331734928471092,0.0019330950394659948,0.007779795908176368,0.009442892129207398,0.8238785111304004,-0.013558562707939092,0.007217347828290976,,0,0,0,,,,0,0,0,
AAPL,2025-12-17,271.84,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.010087032518845018,0.0007567162825147208,0.0012452344095827794,0.006347117731248854,0.009389501105683125,0.6759802954181637,-0.0091795096936661,0.027212572141362745,,0,0,0,,,,0,0,0,
AAPL,2025-12-18,272.19,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.0012875220718069347,0.0002978280833948984,0.0011845055170865426,0.006568873868985256,0.009576273496303071,0.6859530350215223,-0.02503896446519871,0.017200317159345557,,0,0,0,,,,0,0,0,
AAPL,2025-12-19,273.67,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.0054373783019214805,0.0003284016354947017,0.0013448367306966877,0.006170922463965678,0.009577976904129523,0.6442824539809757,-0.02106114897205591,0.014299984011290068,,0,0,0,,,,0,0,0,
AAPL,2025-12-22,270.97,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.00986589688310735,0.0005553029180989692,0.0011342429452316134,0.006544578212462096,0.009616912739625257,0.6805279812403829,-0.01652295421147898,0.028338792161290205,,0,0,0,,,,0,0,0,
AAPL,2025-12-23,272.36,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.005129719157102253,0.0003870703493482434,0.0010612972961767072,0.007021901698819369,0.009757287953364776,0.7196571150078526,-0.011403943806962524,-0.0012078558955260776,,0,0,0,,,,0,0,0,
AAPL,2025-12-24,273.81,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.005323836099280221,0.0004065853419740528,0.0012139916551026364,0.007423764077292378,0.00976647038003772,0.7601276396093166,-0.0080983098711217,-0.012395496493847635,,0,0,0,,,,0,0,0,
AAPL,2025-12-26,273.4,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.0014973887001936692,-0.0001359920547240286,0.0012896210763409762,0.007374600469397023,0.008967896967829743,0.822333318040082,0.007312558747003539,-0.010877111249887883,,0,0,0,,,,0,0,0,
AAPL,2025-12-29,273.76,,,Technology,Consumer Electronics,28.9591640312095,1.093,0.0013167520117045584,2.9656599259823373e-05,0.0012109919488009601,0.007367752283674467,0.008892504748235006,0.8285350969463161,0.004527647975002935,-0.014468589562674938,,0,0,0,,,,0,0,0,
AAPL,2025-12-30,273.08,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.002483927527761609,0.00013693127565831778,0.0011233273243728636,0.0073849893225160085,0.00888781544586564,0.8309116416173219,0.0004070216847860131,-0.017835678300384905,,0,0,0,,,,0,0,0,
AAPL,2025-12-31,271.86,,,Technology,Consumer Electronics,28.9591640312095,1.093,-0.004467555295151526,0.00012007983538200687,0.0010242404626547982,0.005745825489068082,0.008892442471700427,0.646147052101126,0.007788991040131754,-0.035560774915469384,,0,0,0,,,,0,0,0,
AMD,2025-01-02,120.63,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,,,,,,,,,33.0,0,0,0,,,,0,0,0,
AMD,2025-01-03,125.37,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.03929370803282772,,,,,,,,32.0,0,0,0,,,,0,0,0,
AMD,2025-01-06,129.55,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.03334130972321936,,,,,,,,29.0,0,0,0,,,,0,0,0,
AMD,2025-01-07,127.33,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.01713624083365506,,,,,,,,28.0,0,0,0,,,,0,0,0,
AMD,2025-01-08,121.84,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.043116311945338825,,,,,,,,27.0,0,0,0,,,,0,0,0,
AMD,2025-01-10,116.04,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.047603414313854175,,,,,,,,25.0,0,0,0,,,,0,0,0,
AMD,2025-01-13,117.32,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.011030679076180494,,,,,,-0.03522094933680098,,22.0,0,0,0,,,,0,0,0,
AMD,2025-01-14,116.09,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.01048414592567326,,,,,,-0.0634839782934482,,21.0,0,0,0,,,,0,0,0,
AMD,2025-01-15,119.96,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.03333620466879128,,,,,,-0.10730943394234083,,20.0,0,0,0,,,,0,0,0,
AMD,2025-01-16,118.44,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.012670890296765602,,,,,,-0.05683698843989449,,19.0,0,0,0,,,,0,0,0,
AMD,2025-01-17,121.46,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.025498142519419176,,,,,,-0.026391566791321264,,18.0,0,0,0,,,,0,0,0,
AMD,2025-01-21,122.28,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.006751193808661293,,,0.031997904880467234,,,0.04670999004195209,,14.0,0,0,0,,,,0,0,0,
AMD,2025-01-22,123.75,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.012021589793915544,,,0.029221855041197297,,,0.04243050477443289,,13.0,0,0,0,,,,0,0,0,
AMD,2025-01-23,123.04,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.005737373737373708,,,0.027045030592971715,,,0.06493624049402169,,12.0,0,0,0,,,,0,0,0,
AMD,2025-01-24,122.84,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0016254876462938883,,,0.02667870080226479,,,0.025862662087856703,,11.0,0,0,0,,,,0,0,0,
AMD,2025-01-27,115.01,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.06374145229566919,,,0.022691860408478034,,,0.03690806473832842,,8.0,0,0,1,,,,0,0,0,
AMD,2025-01-28,114.17,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0073037127206330155,,,0.026747942698200456,,,-0.05233153007675995,,7.0,0,0,1,,,,0,0,0,
AMD,2025-01-29,117.35,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.027853201366383473,,,0.02649216192290331,,,-0.06638643660605426,,6.0,0,0,1,,,,0,0,0,
AMD,2025-01-30,118.86,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.012867490413293714,,,0.027926692640707684,,,-0.050554825033586326,,5.0,0,1,1,,,,0,0,0,
AMD,2025-01-31,115.95,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.024482584553255915,,,0.026013561025093137,,,-0.031949960882918904,,4.0,0,1,1,,,,0,0,0,
AMD,2025-02-03,114.27,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,-0.014489003880983287,,,0.026875974040823036,,,-0.05480705778988093,,1.0,0,1,1,,,,0,0,0,
AMD,2025-02-04,119.5,2025-02-04,2024-12-31,Technology,Semiconductors,26.73733084810551,1.95,0.04576879320906624,,,0.025292938558837845,,,-0.00555460937519503,-0.046397098746803866,0.0,1,1,1,-0.06267782426778234,-0.09991631799163181,-0.07029288702928871,0,1,0,
AMD,2025-02-05,112.01,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.06267782426778234,,,0.03001162148261144,,,0.047517896554504224,-0.03992201357056535,90.0,0,0,0,,,,0,0,0,
AMD,2025-02-06,110.16,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.016516382465851298,,,0.03504025276827834,,,-0.043013129079661594,-0.13594114756156706,89.0,0,0,0,,,,0,0,0,
AMD,2025-02-07,107.56,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.023602033405954903,,,0.035082307343990926,,,-0.0723970019588066,-0.1353212891937633,88.0,0,0,0,,,,0,0,0,
AMD,2025-02-10,110.48,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.027147638527333706,,,0.03515741481916961,,,-0.0715164508115056,-0.11580701065437937,85.0,0,0,0,,,,0,0,0,
AMD,2025-02-11,111.1,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0056118754525704695,,,0.032091222361611174,,,-0.0298798084031886,-0.04105595781319149,84.0,0,0,0,,,,0,0,0,
AMD,2025-02-12,111.72,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.005580558055805707,,,0.032182842095684006,,,-0.07003672615968437,-0.046474761436801515,83.0,0,0,0,,,,0,0,0,
AMD,2025-02-13,111.81,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0008055853920516665,,,0.030599640328572292,,,-0.0017783438360963189,-0.030410057455322548,82.0,0,0,0,,,,0,0,0,
AMD,2025-02-14,113.1,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.011537429568017066,,,0.030073087819032455,,,0.015543624021806646,-0.06294067673206216,81.0,0,0,0,,,,0,0,0,
AMD,2025-02-18,114.28,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.010433244916003614,,,0.02972664085157671,,,0.050683086995778615,-0.038732356867279494,77.0,0,0,0,,,,0,0,0,
AMD,2025-02-19,114.69,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.003587679383969089,-0.001410273792184798,,0.029615519504383507,0.028257672093045708,1.0480523451070822,0.03396869338444852,-0.053797254470695055,76.0,0,0,0,,,,0,0,0,
AMD,2025-02-20,114.17,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.004533961112564322,-0.0026004747471467526,,0.02509619289274424,0.027216914734045656,0.9220807405238844,0.03194449731584714,-0.05696076889538726,75.0,0,0,0,,,,0,0,0,
AMD,2025-02-21,110.84,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.029167031619514727,-0.0038629837750062085,,0.014396420132909085,0.026357071686555957,0.5462071167887864,0.021829978147477114,-0.07351631980186712,74.0,0,0,0,,,,0,0,0,
AMD,2025-02-24,108.11,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.024630097437748133,-0.0042640101345348645,,0.016593058800627787,0.02665582192275965,0.6224928591100793,-0.00814263886408928,-0.09694597768400814,71.0,0,0,0,,,,0,0,0,
AMD,2025-02-25,103.96,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.03838682823050599,-0.0036478029842818413,,0.016762949117058154,0.025930502107883762,0.6464567885078338,-0.04431016586985448,-0.11995058747546239,70.0,0,0,0,,,,0,0,0,
AMD,2025-02-26,104.74,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.007502885725279018,-0.003340583448170235,,0.018011030682178346,0.025441758939302832,0.7079318189103121,-0.09313023901636408,-0.09459596341029919,69.0,0,0,0,,,,0,0,0,
AMD,2025-02-27,99.51,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.049933167844185555,-0.003458176559866951,,0.018154866535644146,0.025381124287492056,0.715290084473955,-0.08921503267505415,-0.07978936496438715,68.0,0,0,0,,,,0,0,0,
AMD,2025-02-28,99.86,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0035172344487990337,-0.004773143957150694,,0.022322220360338416,0.02674304874199644,0.8346924307580649,-0.13461423940667538,-0.15757573417495618,67.0,0,0,0,,,,0,0,0,
AMD,2025-03-03,98.23,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.016322851992789822,-0.005767109631150435,,0.022501078072332172,0.025815858473556774,0.8715990636290505,-0.10192997333836162,-0.16692599013945086,64.0,0,0,0,,,,0,0,0,
AMD,2025-03-04,100.75,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.025654077165835343,-0.0058888416876845765,,0.02107937254867568,0.025858110754250468,0.8151938379802448,-0.09362272789340331,-0.15876625757898477,63.0,0,0,0,,,,0,0,0,
AMD,2025-03-05,101.67,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.009131513647642642,-0.00588364386613737,,0.02344037806215118,0.025864652355900256,0.9062707566917656,-0.029581822497061983,-0.11862317653216614,62.0,0,0,0,,,,0,0,0,
AMD,2025-03-06,98.85,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.02773679551490127,-0.005804299871504659,,0.023917823822893283,0.025908362364080315,0.9231700362525908,-0.02795319457469836,-0.15526045609358974,61.0,0,0,0,,,,0,0,0,
AMD,2025-03-07,100.31,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.014769853313100656,-0.0071295793817985524,,0.02426650536261259,0.025981847124906293,0.9339792219526467,-0.005756822245414073,-0.12031942734070866,60.0,0,0,0,,,,0,0,0,
AMD,2025-03-10,96.63,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.03668627255507928,-0.006446005146782741,,0.025182998733707634,0.02628770771108308,0.9579762149854667,0.0054957966188875496,-0.08903319156175671,57.0,0,0,0,,,,0,0,0,
AMD,2025-03-11,96.76,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0013453378867847032,-0.007614697977075587,,0.026246335449986107,0.026839577583141185,0.9778967410601979,-0.014867623943401909,-0.10211743071088109,56.0,0,0,0,,,,0,0,0,
AMD,2025-03-12,100.79,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0416494419181479,-0.005445138304327124,,0.024568134979262773,0.024690766693543975,0.9950332966244719,-0.03917636322245255,-0.1279197313514301,55.0,0,0,0,,,,0,0,0,
AMD,2025-03-13,98.11,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.026589939478122937,-0.0038133664830344266,,0.028797558433572113,0.026138853130727696,1.101714688458116,-0.00665843495194729,-0.09188216488585266,54.0,0,0,0,,,,0,0,0,
AMD,2025-03-14,100.97,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.029150953011925385,-0.005628137844517974,,0.025351959774097307,0.025751564098401146,0.9844823280334786,-0.005511578915168958,-0.1240526624197813,53.0,0,0,0,,,,0,0,0,
AMD,2025-03-17,104.59,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.035852233336634676,-0.005085355757896918,,0.027108763148322633,0.026320181765074797,1.0299610918452786,0.008869520783655771,-0.09570729479990758,50.0,0,0,0,,,,0,0,0,
AMD,2025-03-18,103.51,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.01032603499378526,-0.003074195161567232,,0.028305449431684834,0.027081039163997504,1.0452128243776961,0.08140802667536973,-0.07139249103128997,49.0,0,0,0,,,,0,0,0,
AMD,2025-03-19,106.23,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.026277654332914624,-0.0029354295319939643,,0.027905895264891546,0.027031151524650472,1.03236057995692,0.06973665379479976,-0.09215177094107885,48.0,0,0,0,,,,0,0,0,
AMD,2025-03-20,107.14,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.00856631836581001,-0.003585134161199018,,0.02883205058459107,0.026036082987508764,1.1073881811800845,0.05436486620956649,-0.06946179599213331,47.0,0,0,0,,,,0,0,0,
AMD,2025-03-21,106.44,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.006533507560201657,-0.0012103294067459395,,0.026473186107245295,0.02359498174910046,1.1219837501359613,0.08952112405349943,-0.05636151651375898,46.0,0,0,0,,,,0,0,0,
AMD,2025-03-24,113.85,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.06961668545659516,-0.0008775669098909515,,0.026759335258093184,0.02344157137511007,1.141533339633787,0.05383666348137239,-0.03372799245444591,43.0,0,0,0,,,,0,0,0,
AMD,2025-03-25,114.81,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.00843214756258237,0.0022297237188607173,,0.02883276694678682,0.026326262863988172,1.095209262923045,0.08760111560133288,0.060518790439897385,42.0,0,0,0,,,,0,0,0,
AMD,2025-03-26,110.19,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.04024039717794625,0.0016058740200356727,,0.028493035824881822,0.025934255940785855,1.0986640946992379,0.10635929815770051,0.10733776623298574,41.0,0,0,0,,,,0,0,0,
AMD,2025-03-27,106.65,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.032126327252926745,7.746493235178213e-05,,0.03232609992467733,0.027018489608096375,1.196443635213068,0.039841246646839634,0.05959448332976047,40.0,0,0,0,,,,0,0,0,
AMD,2025-03-28,103.22,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.03216127519924994,-0.0011794312446059662,,0.03305065775731521,0.027623934647941918,1.1964500415503843,-0.0008513989718971215,0.07740132392101928,39.0,0,0,0,,,,0,0,0,
AMD,2025-03-31,102.74,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.00465026157721371,-0.002278326597649353,,0.03452385989068072,0.028192123154901647,1.2245924048000691,-0.026479166610945404,0.04172281427297031,36.0,0,0,0,,,,0,0,0,
AMD,2025-04-01,102.78,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.00038933229511384226,-0.002817916302490379,,0.03252499650596885,0.028073238377552757,1.1585765798923897,-0.10074611364475428,0.05339540468854642,35.0,0,0,0,,,,0,0,0,
AMD,2025-04-02,102.96,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0017513134851137035,-0.0031527133898533715,-0.0022814935910190847,0.03237126975019419,0.027969456970997068,1.157379272102479,-0.1087889289122228,0.02813065981782492,34.0,0,0,0,,,,0,0,0,
AMD,2025-04-03,93.8,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.08896658896658893,-0.003213925586481884,-0.0029072001668143184,0.03104042489489282,0.027956203032092498,1.1103233461017497,-0.06679721824916285,0.020750459655295983,33.0,0,0,0,,,,0,0,0,
AMD,2025-04-04,85.76,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.08571428571428563,-0.006028346514949371,-0.00494566514497779,0.040874004620656504,0.03204473014897044,1.275529687116736,-0.12363747996282504,-0.04047933379639168,32.0,0,0,0,,,,0,0,0,
AMD,2025-04-07,83.64,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.02472014925373145,-0.007913254984775069,-0.0060886325596549665,0.046835439471042566,0.03498124666989107,1.3388727941292784,-0.17719049047786073,-0.14096347282377797,29.0,0,0,0,,,,0,0,0,
AMD,2025-04-08,78.21,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.06492109038737459,-0.007916256711974512,-0.005782029848128176,0.03459925240939304,0.03498273443200849,0.9890379631883613,-0.19726037815437847,-0.12899734952243014,28.0,0,0,0,,,,0,0,0,
AMD,2025-04-09,96.84,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.23820483314154206,-0.008800732117203466,-0.00607065778268685,0.03334600308829209,0.03609737117818443,0.923779267018892,-0.2625708008368669,-0.19526377779658943,27.0,0,0,0,,,,0,0,0,
AMD,2025-04-10,88.7,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.08405617513424202,-0.0011106672033280307,-0.0022844218815974908,0.09312915209663099,0.0577627174639977,1.6122709627481853,-0.026117281180438545,0.0012916134268047275,26.0,0,0,0,,,,0,0,0,
AMD,2025-04-11,93.4,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.0529875986471251,-0.002248100779663246,-0.00351062236840697,0.09594906770041296,0.05907824221663566,1.6241015998508326,-0.02120686734809163,-0.05617462222931435,25.0,0,0,0,,,,0,0,0,
AMD,2025-04-14,94.5,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.011777301927194728,-0.0005990886397190439,-0.00318309913543474,0.09796313584469174,0.05992900643852551,1.6346530948278144,0.1174950170133191,-0.03233797659411464,22.0,0,0,0,,,,0,0,0,
AMD,2025-04-15,95.29,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.008359788359788345,0.00033758315761377443,-0.0027756292650354007,0.09812532095950979,0.05989436282735774,1.6383064503474347,0.15399246819424528,-0.056412908003554585,21.0,0,0,0,,,,0,0,0,
AMD,2025-04-16,88.29,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0734599643194459,-0.0002388931359211255,-0.003061268501029248,0.09820022752888743,0.05972528125719697,1.6441986619703726,0.22727334694140822,-0.03772708464998098,20.0,0,0,0,,,,0,0,0,
AMD,2025-04-17,87.5,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.008947785706195588,-0.0029919424014907435,-0.004398121136497702,0.10060165366786088,0.06116464770868561,1.6447679736014413,-0.08439145051957975,-0.1374647033023415,19.0,0,0,0,,,,0,0,0,
AMD,2025-04-21,85.56,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.02217142857142851,-0.0023656420745338876,-0.00474761072816622,0.09682716435176726,0.06099850379775594,1.5873694979929887,-0.009283061091533318,-0.1549788073743471,15.0,0,0,0,,,,0,0,0,
AMD,2025-04-22,86.26,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.008181393174380602,-0.0035970181373515264,-0.005021511642067133,0.0928007694179456,0.06101352644481133,1.5209868176016155,-0.08444208831008693,-0.17061672838557396,14.0,0,0,0,,,,0,0,0,
AMD,2025-04-23,90.39,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.04787850683978667,-0.002101429279702864,-0.004858063628389225,0.09227853069170289,0.06072367898703465,1.5196465733145983,-0.08803799706290105,-0.23205202066778852,13.0,0,0,0,,,,0,0,0,
AMD,2025-04-24,94.47,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.04513773647527386,-0.0005503236479361314,-0.002997730976131628,0.08941491673369818,0.061405247010465985,1.4561445656013434,-0.048519278582902725,-0.19260566139058422,12.0,0,0,0,,,,0,0,0,
AMD,2025-04-25,96.645,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.023023181962527728,-0.0004340471626985994,-0.002123706822866513,0.04763977580657533,0.06149115424733952,0.7747419346683757,0.07007842221181704,-0.1072275277373641,11.0,0,0,0,,,,0,0,0,
AMD,2025-04-28,96.39,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0026385224274405594,0.001219723551989756,-0.002204207146264109,0.03807957688522959,0.06143057804168961,0.6198798399615748,0.10204938988054035,-0.05207801852190963,8.0,0,0,1,,,,0,0,0,
AMD,2025-04-29,96.06,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0034235916588857274,0.00016007437067755797,-0.00246264069360968,0.03491638177262632,0.061205929515777094,0.5704738421401786,0.1215822960245283,-0.02255526575010025,7.0,0,0,1,,,,0,0,0,
AMD,2025-04-30,97.35,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.013429106808244828,-0.001149119795839789,-0.0021116574787035103,0.034857178021261925,0.06083507982961944,0.5729782572635111,0.10997731119126197,-0.021328595831772268,6.0,0,0,1,,,,0,0,0,
AMD,2025-05-01,96.65,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,-0.0071905495634307925,-0.0003572817357721192,-0.0016463556338830417,0.03499340781057617,0.06086610513968417,0.5749243808235854,0.07552791115972013,-0.008288821318641282,5.0,0,1,1,,,,0,0,0,
AMD,2025-05-02,98.8,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.02224521469218832,-0.0014728885323169664,-0.0025290113467579924,0.023283404125232075,0.06066747588159235,0.38378725646465695,0.023199625121015477,-0.017230684367185778,4.0,0,1,1,,,,0,0,0,
AMD,2025-05-05,100.59,2025-05-06,2025-03-31,Technology,Semiconductors,26.73733084810551,1.95,0.018117408906882737,-0.0010169253214376895,-0.0011136273640918145,0.022643650362566343,0.06079679606389171,0.3724480865532782,0.02242165785067607,0.09398111929159148,1.0,0,1,1,,,,0,0,0,
